Conditions,DateUTC,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeAKDT,TimeAKST,TimeBST,TimeGMT,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees
Mostly Cloudy,2016-11-22 14:50:00,4.0,,-,62,N/A,1003,11.0,,,,2:50 PM,10.0,SSW,20.4,210
Partly Cloudy,2016-11-22 15:00:00,4,,,53,,1004,11,,,,3:00 PM,50,SSW,20.4,210
Scattered Clouds,2016-11-22 15:50:00,5.0,,-,67,N/A,1004,11.0,,,,3:50 PM,10.0,SW,16.7,220
Mostly Cloudy,2016-11-22 16:00:00,5,,,57,,1005,11,,,,4:00 PM,40,SW,16.7,220
Mostly Cloudy,2016-11-22 16:50:00,5.0,,-,71,N/A,1006,10.0,,,,4:50 PM,10.0,SSW,14.8,200
Mostly Cloudy,2016-11-22 17:00:00,5,,,57,,1006,10,,,,5:00 PM,40,SSW,14.8,200
Mostly Cloudy,2016-11-22 17:50:00,5.0,,-,71,N/A,1007,10.0,,,,5:50 PM,10.0,South,13.0,180
Partly Cloudy,2016-11-22 18:00:00,5,,,65,,1007,10,,,,6:00 PM,40,South,13.0,180
Mostly Cloudy,2016-11-22 18:50:00,6.0,,-,76,N/A,1007,10.0,,,,6:50 PM,10.0,South,13.0,190
Mostly Cloudy,2016-11-22 19:00:00,6,,,69,,1008,10,,,,7:00 PM,40,South,13.0,190
Mostly Cloudy,2016-11-22 19:50:00,5.0,,-,76,N/A,1009,9.0,,,,7:50 PM,10.0,SSW,13.0,210
Mostly Cloudy,2016-11-22 20:00:00,5,,,72,,1010,9,,,,8:00 PM,35,SSW,13.0,210
Mostly Cloudy,2016-11-22 20:50:00,6.0,,-,87,N/A,1009,8.0,,,,8:50 PM,10.0,SW,5.6,220
Mostly Cloudy,2016-11-22 21:00:00,6,,,76,,1010,8,,,,9:00 PM,40,SW,5.6,220
Scattered Clouds,2016-11-22 21:50:00,6.0,,-,87,N/A,1010,8.0,,,,9:50 PM,10.0,South,3.7,180
Partly Cloudy,2016-11-22 22:00:00,6,,,82,,1010,8,,,,10:00 PM,40,South,3.7,180
Mostly Cloudy,2016-11-22 22:50:00,5.0,,-,93,N/A,1011,6.0,,,,10:50 PM,10.0,ESE,3.7,120
Mostly Cloudy,2016-11-22 23:00:00,5,,,91,,1011,6,,,,11:00 PM,30,ESE,3.7,120
Mostly Cloudy,2016-11-22 23:50:00,5.0,,-,100,N/A,1012,5.0,,,,11:50 PM,10.0,SE,5.6,130
Fog,2016-11-01 00:00:00,8,Fog,,92,,1025,9,,,,12:00 AM,1.9,Calm,Calm,
Mist,2016-11-01 00:20:00,8.0,Fog,-,93,N/A,1024,9.0,,,,12:20 AM,2.1,North,1.9,360
Mist,2016-11-01 00:50:00,7.0,Fog,-,93,N/A,1024,8.0,,,,12:50 AM,2.1,Variable,3.7,0
Mist,2016-11-01 01:00:00,8,,,94,,1025,9,,,,1:00 AM,4.7,NW,3.7,310
Mist,2016-11-01 01:20:00,7.0,,-,93,N/A,1024,8.0,,,,1:20 AM,1.3,NW,1.9,320
Fog,2016-11-01 01:50:00,7.0,Fog,-,100,N/A,1024,7.0,,,,1:50 AM,0.2,West,3.7,260
Mist,2016-11-01 02:00:00,7,,,95,,1024,8,,,,2:00 AM,3.4,Calm,Calm,
Partly Cloudy,2016-11-01 02:20:00,7.0,,-,93,N/A,1024,8.0,,,,2:20 AM,1.2,WNW,1.9,290
Fog,2016-11-01 02:50:00,7.0,Fog,-,100,N/A,1024,7.0,,,,2:50 AM,0.8,WNW,1.9,300
Mist,2016-11-01 03:00:00,7,,,96,,1024,8,,,,3:00 AM,4.8,NW,3.7,310
Partly Cloudy,2016-11-01 03:20:00,6.0,,-,100,N/A,1024,6.0,,,,3:20 AM,2.3,WNW,3.7,290
Scattered Clouds,2016-11-01 03:50:00,6.0,,-,100,N/A,1024,6.0,,,,3:50 AM,2.3,West,1.9,280
Mist,2016-11-01 04:00:00,7,,,96,,1024,7,,,,4:00 AM,4.9,WNW,1.9,290
Mostly Cloudy,2016-11-01 04:20:00,6.0,Fog,-,93,N/A,1023,7.0,,,,4:20 AM,1.2,West,3.7,270
Fog,2016-11-01 04:50:00,6.0,Fog,-,100,N/A,1023,6.0,,,,4:50 AM,0.4,West,3.7,260
Fog,2016-11-01 05:00:00,7,Fog,,98,,1024,7,,,,5:00 AM,1.7,West,1.9,270
Fog,2016-11-01 05:20:00,7.0,Fog,-,100,N/A,1023,7.0,,,,5:20 AM,0.3,WNW,5.6,300
Fog,2016-11-01 05:50:00,7.0,Fog,-,100,N/A,1023,7.0,,,,5:50 AM,0.4,West,5.6,270
Fog,2016-11-01 06:00:00,7,Fog,,100,,1023,7,,,,6:00 AM,0.2,West,5.6,260
Fog,2016-11-01 06:20:00,7.0,Fog,-,100,N/A,1023,7.0,,,,6:20 AM,0.4,WNW,3.7,290
Partly Cloudy,2016-11-01 07:20:00,6.0,Fog,-,100,N/A,1023,6.0,,,,7:20 AM,1.8,Variable,3.7,0
Partly Cloudy,2016-11-01 07:50:00,6.0,Fog,-,93,N/A,1023,7.0,,,,7:50 AM,1.5,Variable,5.6,0
Fog,2016-11-01 08:00:00,7,Fog,,96,,1024,7,,,,8:00 AM,6,WNW,5.6,300
Mostly Cloudy,2016-11-01 08:20:00,7.0,,-,100,N/A,1024,7.0,,,,8:20 AM,2.4,Variable,3.7,0
Overcast,2016-11-01 08:50:00,8.0,,-,100,N/A,1024,8.0,,,,8:50 AM,1.2,Variable,3.7,0
Mist,2016-11-01 09:00:00,8,,,100,,1024,8,,,,9:00 AM,2.1,NW,5.6,320
Overcast,2016-11-01 09:20:00,9.0,,-,100,N/A,1024,9.0,,,,9:20 AM,1.8,North,11.1,360
Overcast,2016-11-01 09:50:00,9.0,,-,94,N/A,1024,10.0,,,,9:50 AM,1.9,North,7.4,350
Mist,2016-11-01 10:00:00,10,,,96,,1024,10,,,,10:00 AM,3.1,North,13.0,0
Mostly Cloudy,2016-11-01 10:20:00,10.0,,-,100,N/A,1024,10.0,,,,10:20 AM,-9999.0,North,11.1,360
Mostly Cloudy,2016-11-01 10:50:00,10.0,,-,100,N/A,1024,10.0,,,,10:50 AM,-9999.0,NNE,9.3,20
Light Haze,2016-11-01 11:00:00,10,,,92,,1025,11,,,,11:00 AM,5,NNE,11.1,30
Overcast,2016-11-01 11:20:00,10.0,,-,94,N/A,1024,11.0,,,,11:20 AM,-9999.0,NNE,11.1,30
Haze,2016-11-01 11:50:00,10.0,,-,94,N/A,1024,11.0,,,,11:50 AM,-9999.0,NE,11.1,40
Light Haze,2016-11-01 12:00:00,10,,,89,,1024,11,,,,12:00 PM,5,NNE,11.1,30
Haze,2016-11-01 12:20:00,10.0,,-,88,N/A,1024,12.0,,,,12:20 PM,5.0,NNE,13.0,30
Mostly Cloudy,2016-11-01 12:50:00,10.0,,-,88,N/A,1024,12.0,,,,12:50 PM,6.0,NE,9.3,40
Light Haze,2016-11-01 13:00:00,11,,,88,,1024,12,,,,1:00 PM,7,NNE,9.3,30
Mostly Cloudy,2016-11-01 13:20:00,10.0,,-,88,N/A,1024,12.0,,,,1:20 PM,7.0,NNE,9.3,20
Mostly Cloudy,2016-11-01 13:50:00,10.0,,-,88,N/A,1023,12.0,,,,1:50 PM,8.0,NNE,9.3,30
Light Haze,2016-11-01 14:00:00,10,,,81,,1024,13,,,,2:00 PM,8,NNE,9.3,30
Mostly Cloudy,2016-11-01 14:20:00,10.0,,-,88,N/A,1023,12.0,,,,2:20 PM,10.0,NNE,9.3,20
Light Rain,2016-11-01 14:50:00,10.0,Rain,-,88,N/A,1023,12.0,,,,2:50 PM,6.0,NNE,13.0,20
Light Rain,2016-11-01 15:00:00,10,Rain,,90,,1024,12,,,,3:00 PM,12,NNE,13.0,20
Light Rain,2016-11-01 15:20:00,10.0,Rain,-,94,N/A,1023,11.0,,,,3:20 PM,10.0,NNE,9.3,20
Mostly Cloudy,2016-11-01 15:50:00,10.0,,-,94,N/A,1024,11.0,,,,3:50 PM,10.0,NNE,9.3,30
Rain,2016-11-01 16:00:00,10,Rain,,87,,1024,12,,,,4:00 PM,27,NNE,13.0,20
Mostly Cloudy,2016-11-01 16:20:00,9.0,,-,88,N/A,1024,11.0,,,,4:20 PM,10.0,NNE,14.8,30
Overcast,2016-11-01 16:50:00,9.0,,-,88,N/A,1024,11.0,,,,4:50 PM,10.0,NNE,11.1,30
Partly Cloudy,2016-11-01 17:00:00,9,,,82,,1024,11,,,,5:00 PM,40,NNE,13.0,30
Overcast,2016-11-01 17:20:00,9.0,,-,88,N/A,1024,11.0,,,,5:20 PM,10.0,NE,13.0,40
Overcast,2016-11-01 17:50:00,8.0,,-,82,N/A,1025,11.0,,,,5:50 PM,10.0,NNE,14.8,30
Mostly Cloudy,2016-11-01 18:00:00,8,,,80,,1025,11,,,,6:00 PM,16,NNE,16.7,20
Overcast,2016-11-01 18:20:00,7.0,,-,82,N/A,1025,10.0,,,,6:20 PM,10.0,NNE,11.1,30
Overcast,2016-11-01 18:50:00,7.0,,-,82,N/A,1025,10.0,,,,6:50 PM,10.0,NNE,13.0,30
Scattered Clouds,2016-11-01 19:00:00,6,,,72,,1025,10,,,,7:00 PM,23,NNE,13.0,20
Overcast,2016-11-01 19:20:00,6.0,,-,76,N/A,1025,10.0,,,,7:20 PM,10.0,NE,11.1,40
Mostly Cloudy,2016-11-01 19:50:00,6.0,,-,76,N/A,1025,10.0,,,,7:50 PM,10.0,NNE,7.4,30
Scattered Clouds,2016-11-01 20:00:00,6,,,68,,1025,10,,,,8:00 PM,22,NNE,9.3,30
Overcast,2016-11-01 20:20:00,6.0,,-,82,N/A,1025,9.0,,,,8:20 PM,10.0,North,7.4,10
Overcast,2016-11-01 20:50:00,6.0,,-,76,N/A,1025,10.0,,,,8:50 PM,10.0,NNE,9.3,30
Scattered Clouds,2016-11-01 21:00:00,6,,,70,,1025,10,,,,9:00 PM,20,NNE,9.3,30
Overcast,2016-11-01 21:20:00,5.0,,-,76,N/A,1025,9.0,,,,9:20 PM,10.0,North,7.4,10
Overcast,2016-11-01 21:50:00,5.0,,-,76,N/A,1025,9.0,,,,9:50 PM,10.0,Variable,5.6,0
Overcast,2016-11-01 22:00:00,5,,,64,,1025,9,,,,10:00 PM,20,NNE,7.4,30
Overcast,2016-11-01 22:20:00,5.0,,-,76,N/A,1025,9.0,,,,10:20 PM,10.0,Variable,5.6,0
Mostly Cloudy,2016-11-01 22:50:00,5.0,,-,81,N/A,1025,8.0,,,,10:50 PM,10.0,Variable,5.6,0
Overcast,2016-11-01 23:00:00,4,,,68,,1026,8,,,,11:00 PM,24,North,7.4,0
Mostly Cloudy,2016-11-01 23:20:00,4.0,,-,81,N/A,1025,7.0,,,,11:20 PM,10.0,North,5.6,350
Scattered Clouds,2016-11-01 23:50:00,4.0,,-,87,N/A,1025,6.0,,,,11:50 PM,10.0,NW,5.6,310
Scattered Clouds,2016-11-12 00:20:00,4.0,,-,81,N/A,1021,7.0,,,,12:20 AM,10.0,SE,14.8,140
Partly Cloudy,2016-11-12 00:50:00,4.0,,-,81,N/A,1021,7.0,,,,12:50 AM,10.0,SE,13.0,140
Unknown,2016-11-12 01:20:00,4.0,,-,81,N/A,1020,7.0,,,,1:20 AM,10.0,SE,13.0,140
Unknown,2016-11-12 01:50:00,4.0,,-,81,N/A,1020,7.0,,,,1:50 AM,10.0,SSE,11.1,150
Unknown,2016-11-12 02:20:00,4.0,,-,76,N/A,1020,8.0,,,,2:20 AM,10.0,SSE,11.1,150
Unknown,2016-11-12 02:50:00,4.0,,-,76,N/A,1019,8.0,,,,2:50 AM,10.0,SSE,16.7,150
Unknown,2016-11-12 03:20:00,4.0,,-,76,N/A,1019,8.0,,,,3:20 AM,10.0,SSE,13.0,150
Partly Cloudy,2016-11-12 03:50:00,4.0,,-,76,N/A,1018,8.0,,,,3:50 AM,10.0,SE,13.0,140
Partly Cloudy,2016-11-12 04:20:00,4.0,,-,76,N/A,1018,8.0,,,,4:20 AM,10.0,SE,13.0,140
Scattered Clouds,2016-11-12 04:50:00,4.0,,-,71,N/A,1018,9.0,,,,4:50 AM,10.0,SSE,14.8,150
Scattered Clouds,2016-11-12 05:20:00,4.0,,-,71,N/A,1017,9.0,,,,5:20 AM,10.0,SSE,16.7,150
Mostly Cloudy,2016-11-12 05:50:00,5.0,,-,76,N/A,1017,9.0,,,,5:50 AM,10.0,SSE,16.7,150
Scattered Clouds,2016-11-12 06:20:00,5.0,,-,76,N/A,1017,9.0,,,,6:20 AM,10.0,SSE,14.8,160
Scattered Clouds,2016-11-12 06:50:00,5.0,,-,76,N/A,1016,9.0,,,,6:50 AM,10.0,SSE,16.7,150
Scattered Clouds,2016-11-12 07:20:00,5.0,,-,76,N/A,1016,9.0,,,,7:20 AM,10.0,SE,16.7,140
Rain,2016-11-12 07:50:00,6.0,Rain,-,82,N/A,1016,9.0,,,,7:50 AM,10.0,SE,14.8,130
Rain,2016-11-12 08:20:00,6.0,Rain,-,82,N/A,1016,9.0,,,,8:20 AM,10.0,SE,11.1,140
Rain,2016-11-12 08:50:00,6.0,Rain,-,82,N/A,1016,9.0,,,,8:50 AM,10.0,SE,11.1,140
Rain,2016-11-12 09:20:00,7.0,Rain,-,87,N/A,1016,9.0,,,,9:20 AM,7.0,SE,9.3,140
Heavy Rain,2016-11-12 09:50:00,7.0,Rain,-,87,N/A,1015,9.0,,,,9:50 AM,8.0,SSE,18.5,150
Light Rain,2016-11-12 10:50:00,7.0,Rain,-,87,N/A,1016,9.0,,,,10:50 AM,10.0,SSE,13.0,150
Light Drizzle,2016-11-12 12:20:00,8.0,,-,87,N/A,1015,10.0,,,,12:20 PM,10.0,SSE,11.1,160
Light Rain,2016-11-12 12:50:00,8.0,Rain,-,87,N/A,1015,10.0,,,,12:50 PM,10.0,SSE,11.1,160
Drizzle,2016-11-12 13:20:00,8.0,,-,87,N/A,1015,10.0,,,,1:20 PM,10.0,SSE,9.3,150
Light Drizzle,2016-11-12 14:50:00,9.0,,-,94,N/A,1015,10.0,,,,2:50 PM,8.0,Variable,5.6,0
Drizzle,2016-11-12 15:20:00,9.0,,-,94,N/A,1015,10.0,,,,3:20 PM,5.0,East,7.4,100
Light Drizzle,2016-11-12 15:50:00,9.0,,-,94,N/A,1015,10.0,,,,3:50 PM,5.0,East,7.4,100
Light Rain,2016-11-12 16:20:00,9.0,Rain,-,94,N/A,1015,10.0,,,,4:20 PM,5.0,East,7.4,100
Drizzle,2016-11-12 16:50:00,9.0,,-,94,N/A,1015,10.0,,,,4:50 PM,-9999.0,East,7.4,100
Light Rain,2016-11-12 17:20:00,9.0,Rain,-,94,N/A,1016,10.0,,,,5:20 PM,-9999.0,ENE,5.6,70
Light Drizzle,2016-11-12 17:50:00,9.0,,-,94,N/A,1016,10.0,,,,5:50 PM,-9999.0,East,5.6,90
Mostly Cloudy,2016-11-12 18:20:00,9.0,,-,94,N/A,1016,10.0,,,,6:20 PM,-9999.0,ESE,3.7,120
Mostly Cloudy,2016-11-12 18:50:00,9.0,,-,94,N/A,1017,10.0,,,,6:50 PM,-9999.0,ENE,3.7,60
Drizzle,2016-11-12 19:20:00,9.0,,-,94,N/A,1017,10.0,,,,7:20 PM,2.0,Variable,3.7,0
Scattered Clouds,2016-11-12 19:50:00,9.0,,-,94,N/A,1017,10.0,,,,7:50 PM,1.8,NW,3.7,310
Mostly Cloudy,2016-11-12 20:20:00,9.0,,-,94,N/A,1017,10.0,,,,8:20 PM,2.6,Calm,Calm,0
Overcast,2016-11-12 20:50:00,9.0,,-,94,N/A,1018,10.0,,,,8:50 PM,4.5,West,5.6,260
Overcast,2016-11-12 21:20:00,10.0,,-,100,N/A,1018,10.0,,,,9:20 PM,5.0,WNW,11.1,290
Overcast,2016-11-12 21:50:00,9.0,,-,88,N/A,1019,11.0,,,,9:50 PM,6.0,WNW,11.1,300
Overcast,2016-11-12 22:20:00,9.0,,-,88,N/A,1019,11.0,,,,10:20 PM,9.0,WNW,13.0,300
Overcast,2016-11-12 22:50:00,9.0,,-,88,N/A,1019,11.0,,,,10:50 PM,10.0,WNW,13.0,300
Mostly Cloudy,2016-11-12 23:20:00,8.0,,-,87,N/A,1019,10.0,,,,11:20 PM,10.0,NW,11.1,310
Mostly Cloudy,2016-11-12 23:50:00,8.0,,-,87,N/A,1019,10.0,,,,11:50 PM,10.0,WNW,11.1,300
Mostly Cloudy,2016-11-26 05:50:00,3.0,,-,100,N/A,1020,3.0,,,,5:50 AM,10.0,Variable,3.7,0
Mostly Cloudy,2016-11-26 06:20:00,3.0,,-,100,N/A,1020,3.0,,,,6:20 AM,10.0,NNE,7.4,30
Mostly Cloudy,2016-11-26 06:50:00,2.0,,-,93,N/A,1020,3.0,,,,6:50 AM,10.0,NNE,7.4,20
Mostly Cloudy,2016-11-26 07:20:00,3.0,,-,100,N/A,1020,3.0,,,,7:20 AM,6.0,NNE,11.1,30
Mostly Cloudy,2016-11-26 07:50:00,3.0,,-,93,N/A,1020,4.0,,,,7:50 AM,6.0,NNE,13.0,30
Overcast,2016-11-26 08:20:00,3.0,,-,93,N/A,1020,4.0,,,,8:20 AM,5.0,NE,13.0,40
Mostly Cloudy,2016-11-26 08:50:00,3.0,,-,93,N/A,1020,4.0,,,,8:50 AM,6.0,NE,7.4,40
Mostly Cloudy,2016-11-26 09:20:00,3.0,,-,93,N/A,1020,4.0,,,,9:20 AM,6.0,NNE,13.0,20
Mostly Cloudy,2016-11-26 09:50:00,4.0,,-,100,N/A,1021,4.0,,,,9:50 AM,6.0,NNE,13.0,30
Mostly Cloudy,2016-11-26 10:20:00,4.0,,-,100,N/A,1021,4.0,,,,10:20 AM,7.0,NNE,16.7,30
Mostly Cloudy,2016-11-26 10:50:00,4.0,,-,93,N/A,1021,5.0,,,,10:50 AM,7.0,NE,11.1,40
Mostly Cloudy,2016-11-26 11:20:00,4.0,,-,93,N/A,1020,5.0,,,,11:20 AM,7.0,NE,7.4,40
Mostly Cloudy,2016-11-26 11:50:00,4.0,,-,93,N/A,1020,5.0,,,,11:50 AM,7.0,NNE,9.3,30
Mostly Cloudy,2016-11-26 12:20:00,4.0,,-,87,N/A,1020,6.0,,,,12:20 PM,7.0,NE,7.4,40
Mostly Cloudy,2016-11-26 12:50:00,4.0,,-,93,N/A,1020,5.0,,,,12:50 PM,6.0,North,13.0,10
Mostly Cloudy,2016-11-26 13:20:00,4.0,,-,87,N/A,1020,6.0,,,,1:20 PM,6.0,NNE,13.0,20
Mostly Cloudy,2016-11-26 13:50:00,4.0,,-,87,N/A,1020,6.0,,,,1:50 PM,8.0,NE,13.0,40
Mostly Cloudy,2016-11-26 14:20:00,4.0,,-,87,N/A,1020,6.0,,,,2:20 PM,9.0,Variable,5.6,0
Mostly Cloudy,2016-11-26 14:50:00,3.0,,-,81,N/A,1019,6.0,,,,2:50 PM,8.0,NE,7.4,50
Mostly Cloudy,2016-11-26 15:20:00,3.0,,-,76,N/A,1019,7.0,,,,3:20 PM,8.0,NE,11.1,40
Mostly Cloudy,2016-11-26 15:50:00,3.0,,-,76,N/A,1019,7.0,,,,3:50 PM,8.0,NE,11.1,40
Mostly Cloudy,2016-11-26 16:20:00,3.0,,-,76,N/A,1020,7.0,,,,4:20 PM,8.0,NE,7.4,50
Mostly Cloudy,2016-11-26 16:50:00,3.0,,-,76,N/A,1020,7.0,,,,4:50 PM,10.0,NE,7.4,40
Mostly Cloudy,2016-11-26 17:20:00,3.0,,-,81,N/A,1020,6.0,,,,5:20 PM,10.0,NE,7.4,40
Mostly Cloudy,2016-11-26 17:50:00,3.0,,-,87,N/A,1020,5.0,,,,5:50 PM,10.0,NNE,9.3,30
Mostly Cloudy,2016-11-26 18:20:00,3.0,,-,87,N/A,1020,5.0,,,,6:20 PM,10.0,NE,5.6,40
Mostly Cloudy,2016-11-26 18:50:00,2.0,,-,87,N/A,1020,4.0,,,,6:50 PM,10.0,NNE,9.3,30
Mostly Cloudy,2016-11-26 19:20:00,4.0,,-,100,N/A,1020,4.0,,,,7:20 PM,8.0,NNE,9.3,20
Mostly Cloudy,2016-11-26 19:50:00,3.0,,-,93,N/A,1020,4.0,,,,7:50 PM,8.0,NNE,7.4,20
Scattered Clouds,2016-11-26 20:20:00,2.0,,-,93,N/A,1020,3.0,,,,8:20 PM,8.0,NNE,5.6,20
Scattered Clouds,2016-11-26 20:50:00,2.0,,-,93,N/A,1020,3.0,,,,8:50 PM,8.0,NNE,7.4,20
Mostly Cloudy,2016-11-26 21:20:00,4.0,,-,93,N/A,1021,5.0,,,,9:20 PM,5.0,Variable,5.6,0
Clear,2016-10-29 08:53:00,-8.9,,46.3,58,N/A,1005.8,-1.7,12:53 AM,,,,16.1,ENE,29.6,70
Clear,2016-10-29 09:53:00,-8.3,,46.3,61,N/A,1005.4,-1.7,1:53 AM,,,,16.1,ENE,33.3,70
Clear,2016-10-29 10:53:00,-8.3,,46.3,59,N/A,1005.1,-1.1,2:53 AM,,,,16.1,ENE,27.8,70
Mostly Cloudy,2016-10-29 11:53:00,-8.3,,42.6,57,N/A,1004.9,-0.6,3:53 AM,,,,16.1,ENE,24.1,70
Mostly Cloudy,2016-10-29 12:53:00,-7.8,,33.3,54,N/A,1005.4,0.6,4:53 AM,,,,16.1,ENE,18.5,70
Overcast,2016-10-29 13:53:00,-7.8,,-,54,N/A,1005.9,0.6,5:53 AM,,,,16.1,ENE,18.5,70
Overcast,2016-10-29 14:53:00,-7.2,,-,56,N/A,1006.5,0.6,6:53 AM,,,,16.1,East,13.0,80
Overcast,2016-10-29 15:53:00,-7.2,,-,54,N/A,1006.8,1.1,7:53 AM,,,,16.1,East,11.1,90
Overcast,2016-10-29 16:53:00,-6.7,,-,59,N/A,1006.8,0.6,8:53 AM,,,,16.1,ENE,13.0,70
Overcast,2016-10-29 17:53:00,-6.1,,-,61,N/A,1007.0,0.6,9:53 AM,,,,16.1,East,13.0,80
Light Rain,2016-10-29 18:53:00,-5.0,Rain,-,66,0.00,1006.7,0.6,10:53 AM,,,,16.1,ENE,16.7,70
Overcast,2016-10-29 19:53:00,-3.9,,-,72,0.00,1007.0,0.6,11:53 AM,,,,16.1,ENE,16.7,60
Overcast,2016-10-29 20:53:00,-4.4,,-,67,0.00,1007.0,1.1,12:53 PM,,,,16.1,ENE,9.3,70
Overcast,2016-10-29 21:53:00,-5.0,,-,59,N/A,1007.2,2.2,1:53 PM,,,,16.1,East,11.1,80
Overcast,2016-10-29 22:53:00,-5.0,,-,59,N/A,1007.5,2.2,2:53 PM,,,,16.1,East,9.3,80
Overcast,2016-10-29 23:53:00,-3.9,,-,82,N/A,1007.4,-1.1,3:53 PM,,,,16.1,NW,9.3,320
Overcast,2016-10-30 00:53:00,-4.4,,-,79,N/A,1007.3,-1.1,4:53 PM,,,,16.1,NW,7.4,310
Overcast,2016-10-30 01:53:00,-4.4,,-,79,N/A,1007.6,-1.1,5:53 PM,,,,16.1,NW,9.3,310
Overcast,2016-10-30 02:53:00,-4.4,,-,82,N/A,1007.6,-1.7,6:53 PM,,,,16.1,Calm,Calm,0
Overcast,2016-10-30 03:53:00,-4.4,,-,82,N/A,1007.9,-1.7,7:53 PM,,,,16.1,Calm,Calm,0
Overcast,2016-10-30 04:53:00,-4.4,,-,82,N/A,1007.9,-1.7,8:53 PM,,,,16.1,NW,9.3,310
Overcast,2016-10-30 05:53:00,-4.4,,-,82,N/A,1007.6,-1.7,9:53 PM,,,,16.1,NW,5.6,310
Scattered Clouds,2016-10-30 06:53:00,-4.4,,-,82,N/A,1007.3,-1.7,10:53 PM,,,,16.1,Calm,Calm,0
Scattered Clouds,2016-10-30 07:53:00,-3.9,,-,88,N/A,1006.9,-2.2,11:53 PM,,,,16.1,Calm,Calm,0
Unknown,2016-10-24 23:20:00,7.0,,-,76,N/A,1018,11.0,,,12:20 AM,,10.0,North,5.6,360
Unknown,2016-10-24 23:50:00,7.0,,-,76,N/A,1018,11.0,,,12:50 AM,,10.0,NNE,7.4,30
Unknown,2016-10-25 00:20:00,7.0,,-,76,N/A,1018,11.0,,,1:20 AM,,10.0,Variable,3.7,0
Unknown,2016-10-25 00:50:00,7.0,,-,76,N/A,1019,11.0,,,1:50 AM,,10.0,Calm,Calm,0
Unknown,2016-10-25 01:20:00,7.0,,-,76,N/A,1019,11.0,,,2:20 AM,,10.0,NNW,3.7,340
Unknown,2016-10-25 01:50:00,7.0,,-,76,N/A,1019,11.0,,,2:50 AM,,10.0,North,3.7,360
Unknown,2016-10-25 02:20:00,7.0,,-,76,N/A,1019,11.0,,,3:20 AM,,10.0,Calm,Calm,0
Overcast,2016-10-25 02:50:00,8.0,,-,82,N/A,1019,11.0,,,3:50 AM,,10.0,NNW,3.7,340
Overcast,2016-10-25 03:20:00,8.0,,-,82,N/A,1019,11.0,,,4:20 AM,,10.0,North,3.7,360
Overcast,2016-10-25 03:50:00,8.0,,-,82,N/A,1020,11.0,,,4:50 AM,,10.0,NNE,5.6,20
Overcast,2016-10-25 04:20:00,7.0,,-,76,N/A,1020,11.0,,,5:20 AM,,10.0,Variable,3.7,0
Overcast,2016-10-25 04:50:00,7.0,,-,82,N/A,1020,10.0,,,5:50 AM,,10.0,Variable,3.7,0
Mostly Cloudy,2016-10-25 05:20:00,7.0,,-,82,N/A,1020,10.0,,,6:20 AM,,10.0,NNE,3.7,20
Mostly Cloudy,2016-10-25 05:50:00,7.0,,-,82,N/A,1020,10.0,,,6:50 AM,,10.0,Variable,3.7,0
Scattered Clouds,2016-10-25 06:20:00,7.0,,-,82,N/A,1021,10.0,,,7:20 AM,,10.0,North,5.6,350
Mostly Cloudy,2016-10-25 06:50:00,7.0,,-,82,N/A,1021,10.0,,,7:50 AM,,10.0,ENE,5.6,70
Unknown,2016-10-25 07:20:00,8.0,,-,87,N/A,1022,10.0,,,8:20 AM,,9.0,Variable,3.7,0
Scattered Clouds,2016-10-25 08:20:00,8.0,,-,82,N/A,1022,11.0,,,9:20 AM,,10.0,Variable,5.6,0
Scattered Clouds,2016-10-25 08:50:00,7.0,,-,76,N/A,1023,11.0,,,9:50 AM,,10.0,Variable,5.6,0
Mostly Cloudy,2016-10-25 09:20:00,7.0,,-,76,N/A,1023,11.0,,,10:20 AM,,10.0,North,5.6,360
Mostly Cloudy,2016-10-25 09:50:00,8.0,,-,82,N/A,1023,11.0,,,10:50 AM,,10.0,North,5.6,360
Scattered Clouds,2016-10-25 10:20:00,8.0,,-,77,N/A,1023,12.0,,,11:20 AM,,10.0,Variable,5.6,0
Scattered Clouds,2016-10-25 10:50:00,8.0,,-,77,N/A,1023,12.0,,,11:50 AM,,10.0,Variable,3.7,0
Scattered Clouds,2016-10-25 11:20:00,8.0,,-,72,N/A,1023,13.0,,,12:20 PM,,10.0,Variable,5.6,0
Mostly Cloudy,2016-10-25 11:50:00,9.0,,-,77,N/A,1023,13.0,,,12:50 PM,,9.0,Variable,5.6,0
Overcast,2016-10-25 12:20:00,8.0,,-,72,N/A,1024,13.0,,,1:20 PM,,9.0,East,5.6,80
Mostly Cloudy,2016-10-25 12:50:00,8.0,,-,72,N/A,1024,13.0,,,1:50 PM,,9.0,Variable,5.6,0
Mostly Cloudy,2016-10-25 13:20:00,8.0,,-,72,N/A,1024,13.0,,,2:20 PM,,10.0,East,7.4,80
Clear,2016-10-25 13:50:00,9.0,,-,72,N/A,1024,14.0,,,2:50 PM,,-9999.0,East,7.4,80
Clear,2016-10-25 14:20:00,8.0,,-,67,N/A,1024,14.0,,,3:20 PM,,-9999.0,ENE,7.4,70
Clear,2016-10-25 14:50:00,9.0,,-,72,N/A,1024,14.0,,,3:50 PM,,-9999.0,East,7.4,80
